insider_name,title,type,security,shares,price,value,code,filing_date
Murphy Timothy H,Chief Administrative Officer,Sell,Class A Common Stock,11592.0,0.0,0.0,A,2025-03-04
Huntsman Jon M Jr,V Chair & Pres Strategic Grwth,Sell,Class A Common Stock,329.0,570.22,187602.38,F,2025-03-04
Huntsman Jon M Jr,V Chair & Pres Strategic Grwth,Sell,Class A Common Stock,1718.0,0.0,0.0,A,2025-03-04
Lambert Jorn,Chief Product Officer,Sell,Class  A Common Stock,639.0,570.22,364370.58,F,2025-03-04
Lambert Jorn,Chief Product Officer,Sell,Class  A Common Stock,1490.0,0.0,0.0,A,2025-03-04
McLaughlin Edward Grunde,"President & CTO, MA Tech",Sell,Class A Common Stock,9229.0,0.0,0.0,A,2025-03-04
Kirkpatrick Linda Pistecchia,"President, Americas",Sell,Class A Common Stock,1246.0,570.22,710494.12,F,2025-03-04
Kirkpatrick Linda Pistecchia,"President, Americas",Sell,Class A Common Stock,1998.0,0.0,0.0,A,2025-03-04
Kirkpatrick Linda Pistecchia,"President, Americas",Sell,Class A Common Stock,2730.0,570.22,1556700.6,F,2025-03-04
Kirkpatrick Linda Pistecchia,"President, Americas",Sell,Class A Common Stock,8694.0,0.0,0.0,A,2025-03-04
McLaughlin Edward Grunde,"President & CTO, MA Tech",Sell,Class A Common Stock,1164.0,570.22,663736.08,F,2025-03-04
SACHIN J. MEHRA,Chief Financial Officer,Sell,Class A Common Stock,15999.0,0.0,0.0,A,2025-03-04
Murphy Timothy H,Chief Administrative Officer,Sell,Class A Common Stock,1686.0,570.22,961390.92,F,2025-03-04
Miebach Michael,President & CEO,Sell,Class A Common Stock,36162.0,0.0,0.0,A,2025-03-04
Lambert Jorn,Chief Product Officer,Sell,Class  A Common Stock,1227.0,570.22,699659.94,F,2025-03-04
Ling Hai,"President, AP, Europe, MEA",Sell,Class A Common Stock,986.0,570.22,562236.92,F,2025-03-04
Ling Hai,"President, AP, Europe, MEA",Sell,Class A Common Stock,3984.0,0.0,0.0,A,2025-03-04
Vosburg Craig,Chief Services Officer,Sell,Class A Common Stock,3242.0,0.0,0.0,A,2025-03-04
Vosburg Craig,Chief Services Officer,Sell,Class A Common Stock,6307.0,570.22,3596377.54,F,2025-03-04
Vosburg Craig,Chief Services Officer,Sell,Class A Common Stock,12563.0,0.0,0.0,A,2025-03-04
Ling Hai,"President, AP, Europe, MEA",Sell,Class A Common Stock,674.0,570.22,384328.28,F,2025-03-04
Ling Hai,"President, AP, Europe, MEA",Sell,Class A Common Stock,1998.0,0.0,0.0,A,2025-03-04
Miebach Michael,President & CEO,Sell,Class A Common Stock,14977.0,570.22,8540184.94,F,2025-03-04
McLaughlin Edward Grunde,"President & CTO, MA Tech",Sell,Class A Common Stock,3507.0,570.22,1999761.54,F,2025-03-04
Miebach Michael,President & CEO,Sell,Class A Common Stock,5427.0,570.22,3094583.94,F,2025-03-04
SACHIN J. MEHRA,Chief Financial Officer,Sell,Class A Common Stock,2521.0,570.22,1437524.62,F,2025-03-04
SACHIN J. MEHRA,Chief Financial Officer,Sell,Class A Common Stock,3505.0,0.0,0.0,A,2025-03-04
SACHIN J. MEHRA,Chief Financial Officer,Sell,Class A Common Stock,6279.0,570.22,3580411.38,F,2025-03-04
Lambert Jorn,Chief Product Officer,Sell,Class  A Common Stock,4050.0,0.0,0.0,A,2025-03-04
Vosburg Craig,Chief Services Officer,Sell,Class A Common Stock,2077.0,570.22,1184346.94,F,2025-03-04
Miebach Michael,President & CEO,Sell,Class A Common Stock,8673.0,0.0,0.0,A,2025-03-04
